Bell No,Actual Time,Ideal time from medium response Kalman Filter
7,111960,112050
5,112240,112253
8,112430,112457
9,112640,112661
11,112880,112865
10,113060,113068
4,113240,113272
1,113510,113476
6,113720,113679
3,113920,113883
2,114090,114087
7,114200,114290
12,114430,114494
8,114660,114698
5,114890,114902
11,115020,115105
9,115280,115309
10,115470,115513
1,115730,115716
4,115980,115920
6,116170,116124
2,116410,116327
3,116560,116531
12,116920,116929
7,117070,117133
5,117360,117337
8,117560,117542
9,117740,117746
11,117950,117950
1,118140,118155
10,118330,118359
6,118610,118564
4,118810,118768
3,119030,118972
2,119180,119177
12,119350,119381
5,119540,119585
7,119740,119790
9,119960,119994
8,120160,120199
11,120360,120403
10,120590,120607
1,120830,120812
6,121030,121016
3,121220,121220
4,121490,121425
2,121670,121629
5,122050,122015
12,122220,122218
9,122390,122422
7,122540,122625
11,122780,122829
8,123000,123032
1,123270,123236
10,123460,123440
3,123690,123643
6,123890,123847
2,124040,124050
4,124310,124254
12,124410,124457
5,124630,124661
7,124800,124864
9,125030,125068
11,125220,125271
1,125450,125475
8,125650,125678
10,125910,125882
6,126110,126085
3,126270,126289
4,126540,126492
2,126760,126696
5,127120,127092
12,127320,127296
9,127500,127499
7,127590,127703
1,127900,127907
11,128100,128111
10,128290,128315
8,128510,128519
3,128750,128723
6,128970,128926
2,129170,129130
4,129360,129334
5,129620,129538
9,129720,129742
12,129960,129946
7,130070,130149
11,130270,130353
1,130550,130557
10,130740,130761
3,130950,130965
8,131150,131169
2,131410,131373
6,131610,131576
4,131810,131780
9,132190,132184
5,132440,132388
7,132580,132593
12,132820,132798
1,132990,133002
11,133220,133207
3,133440,133411
10,133620,133616
2,133780,133820
8,134000,134025
4,134220,134230
6,134430,134434
5,134690,134639
9,134810,134843
7,135040,135048
1,135260,135252
12,135420,135457
11,135620,135662
10,135880,135866
3,136050,136071
8,136270,136275
2,136520,136480
6,136710,136684
4,136910,136889
9,137290,137286
5,137470,137491
1,137740,137697
7,137860,137902
11,138070,138107
12,138330,138312
3,138560,138517
10,138730,138722
2,138930,138928
8,139130,139133
4,139320,139338
6,139520,139543
9,139710,139748
5,139950,139953
7,140190,140159
1,140400,140364
11,140510,140569
3,140780,140774
12,140940,140979
2,141240,141185
10,141390,141390
4,141610,141595
8,141780,141800
6,142030,142005
5,142410,142394
9,142650,142598
1,142820,142802
7,142950,143006
3,143230,143210
11,143450,143414
2,143590,143618
12,143780,143822
4,143980,144026
10,144210,144230
6,144410,144434
8,144640,144638
5,144840,144842
1,145080,145046
9,145260,145250
7,145440,145454
11,145620,145658
3,145820,145862
12,146020,146066
2,146340,146270
10,146440,146474
4,146680,146678
8,146880,146882
6,147170,147086
1,147580,147496
5,147750,147699
7,147900,147902
9,148100,148105
3,148290,148309
11,148500,148512
2,148700,148715
12,148920,148918
4,149090,149122
10,149310,149325
6,149530,149528
8,149730,149731
5,150030,149935
1,150200,150138
7,150360,150341
3,150550,150545
9,150710,150748
2,150980,150951
11,151100,151154
4,151320,151358
12,151550,151561
6,151780,151764
10,151930,151967
8,152190,152171
1,152670,152587
5,152810,152790
3,153060,152993
7,153210,153196
2,153400,153399
9,153630,153602
4,153780,153805
11,153990,154008
6,154190,154211
12,154410,154414
8,154580,154617
10,154760,154821
1,155050,155024
3,155250,155227
5,155400,155430
2,155690,155633
7,155850,155836
4,156040,156039
9,156210,156242
6,156480,156445
11,156640,156648
8,156860,156851
12,157030,157054
10,157260,157257
3,157740,157688
1,157930,157890
2,158150,158091
5,158380,158292
4,158540,158494
7,158650,158695
6,158920,158897
9,159070,159098
8,159260,159299
11,159520,159501
10,159690,159702
12,159930,159903
1,160110,160105
3,160320,160306
2,160570,160507
4,160790,160709
5,160980,160910
7,161040,161112
6,161170,161313
8,161510,161514
9,161720,161716
10,161910,161917
11,162090,162118
12,162320,162320
3,162860,162771
1,163030,162974
4,163240,163176
2,163410,163379
6,163650,163581
5,163850,163784
8,163960,163986
7,164110,164188
10,164310,164391
9,164550,164593
12,164760,164796
11,164970,164998
3,165260,165201
4,165480,165403
1,165670,165606
2,165890,165808
5,166060,166011
6,166250,166213
7,166430,166416
8,166600,166618
9,166810,166821
10,166980,167023
11,167150,167226
12,167390,167428
4,167850,167863
3,168110,168066
2,168300,168269
1,168510,168472
6,168700,168674
5,168920,168877
8,169070,169080
7,169290,169283
10,169460,169485
9,169650,169688
12,169820,169891
11,170040,170093
4,170280,170296
3,170520,170499
1,170770,170702
2,171010,170904
6,171140,171107
8,171310,171310
5,171540,171513
10,171690,171715
7,171940,171918
12,172060,172121
9,172280,172323
11,172520,172526
3,172980,172958
4,173190,173160
2,173380,173362
1,173610,173564
8,173800,173766
6,173990,173968
10,174130,174170
5,174350,174372
12,174550,174574
7,174720,174776
11,174980,174978
9,175120,175179
4,175410,175381
3,175590,175583
2,175810,175785
8,176000,175987
1,176240,176189
6,176420,176391
5,176650,176593
10,176760,176795
7,176990,176997
12,177170,177199
9,177370,177401
11,177590,177602
3,178060,178036
4,178270,178240
8,178450,178444
2,178660,178648
6,178880,178851
1,179100,179055
10,179230,179259
5,179460,179463
12,179620,179667
7,179820,179870
11,180040,180074
9,180210,180278
3,180460,180482
8,180690,180685
4,180860,180889
2,181140,181093
1,181350,181297
6,181490,181501
10,181660,181704
12,182050,181908
5,182140,182112
11,182300,182316
7,182500,182520
9,182710,182723
8,183170,183148
3,183370,183349
2,183550,183550
4,183780,183750
6,184010,183951
1,184150,184152
12,184290,184353
10,184470,184554
11,184750,184755
5,184950,184956
9,185160,185157
7,185360,185357
3,185590,185558
8,185780,185759
4,185970,185960
2,186230,186161
6,186380,186362
12,186540,186563
1,186730,186764
10,186920,186965
5,187180,187165
11,187340,187366
7,187580,187567
9,187750,187768
8,188260,188214
3,188460,188417
2,188630,188619
4,188840,188822
12,189050,189025
6,189240,189227
10,189410,189430
1,189570,189633
11,189790,189836
5,190000,190038
9,190220,190241
7,190440,190444
8,190670,190646
2,190900,190849
3,191130,191052
12,191300,191254
4,191440,191457
6,191700,191660
1,191880,191863
10,192060,192065
11,192210,192268
9,192440,192471
5,192670,192673
7,192880,192876
2,193270,193316
8,193520,193519
12,193800,193723
3,193950,193926
6,194160,194129
4,194370,194332
10,194570,194536
1,194740,194739
9,194910,194942
11,195120,195145
7,195260,195348
5,195520,195552
8,195760,195755
2,195980,195958
