Bell No,Actual Time,Ideal time from medium response Kalman Filter
6,282050,282033
2,282240,282237
3,282460,282441
7,282660,282645
5,282830,282849
8,283090,283053
9,283280,283257
11,283470,283462
12,283650,283666
4,283810,283870
10,284040,284074
6,284300,284278
1,284470,284482
2,284690,284686
7,284910,284890
3,285120,285094
5,285290,285299
9,285680,285699
8,285940,285904
12,286100,286109
11,286300,286314
10,286510,286518
4,286670,286723
1,286910,286928
6,287150,287133
7,287360,287337
2,287530,287542
5,287690,287747
3,287920,287952
8,288220,288156
9,288410,288361
11,288520,288566
12,288780,288771
10,289000,288975
1,289170,289180
4,289460,289385
6,289620,289590
2,289790,289794
7,289970,289999
3,290190,290204
5,290380,290409
9,290810,290804
8,291030,291009
12,291200,291215
11,291410,291420
1,291530,291626
10,291840,291831
6,292060,292037
4,292270,292243
7,292470,292448
2,292670,292654
5,292820,292859
3,293030,293065
9,293240,293271
12,293420,293476
8,293660,293682
11,293860,293887
10,294120,294093
1,294330,294298
6,294520,294504
7,294750,294710
4,294920,294915
5,295110,295121
2,295330,295326
3,295560,295532
12,295930,295930
9,296160,296135
11,296320,296340
8,296520,296545
1,296770,296750
10,296990,296955
7,297130,297160
6,297360,297365
5,297610,297570
4,297760,297775
3,297960,297980
2,298130,298185
9,298390,298390
12,298630,298595
11,298790,298800
1,299000,299005
8,299230,299210
10,299430,299415
6,299600,299620
7,299810,299825
4,300020,300030
5,300240,300235
2,300440,300440
3,300660,300645
12,301080,301048
9,301300,301253
1,301450,301458
11,301660,301663
10,301860,301869
8,302080,302074
7,302260,302279
6,302480,302484
5,302670,302690
4,302850,302895
3,303090,303100
2,303250,303305
12,303560,303511
9,303730,303716
11,303920,303921
1,304130,304126
10,304350,304332
7,304520,304537
8,304800,304742
5,304940,304947
6,305160,305153
3,305340,305358
4,305570,305563
2,305760,305768
9,306130,306161
12,306300,306367
1,306540,306572
11,306780,306778
7,307010,306983
10,307230,307189
5,307410,307394
8,307610,307600
3,307790,307806
6,308030,308011
2,308200,308217
4,308420,308422
9,308630,308628
1,308830,308833
12,309030,309039
11,309220,309245
10,309450,309450
7,309630,309656
8,309850,309861
5,310090,310067
6,310320,310273
3,310490,310478
4,310670,310684
2,310880,310889
1,311340,311286
9,311520,311491
11,311620,311696
12,311880,311901
7,312090,312106
10,312290,312311
5,312530,312516
8,312730,312721
3,312950,312926
6,313190,313131
2,313360,313337
4,313530,313542
9,313750,313747
1,313960,313952
11,314110,314157
7,314370,314362
12,314530,314567
5,314700,314772
10,314920,314977
3,315200,315182
8,315410,315387
2,315610,315592
6,315820,315798
4,316040,316003
1,316430,316404
9,316660,316610
7,316850,316815
11,317030,317020
5,317210,317225
12,317380,317430
3,317620,317635
10,317820,317840
2,318010,318045
8,318240,318250
4,318460,318455
6,318690,318661
1,318870,318866
9,319090,319071
11,319270,319276
7,319510,319481
12,319690,319686
5,319850,319891
10,320080,320096
3,320270,320301
8,320500,320506
2,320700,320712
6,320950,320917
4,321160,321122
9,321550,321527
1,321730,321733
7,321950,321939
11,322130,322144
5,322360,322350
12,322550,322555
3,322760,322761
10,323020,322967
2,323170,323172
8,323380,323378
4,323610,323584
6,323810,323789
1,324050,323995
9,324170,324200
7,324360,324406
5,324560,324612
11,324780,324817
3,324970,325023
12,325250,325229
2,325420,325434
10,325630,325640
4,325870,325845
8,326040,326051
6,326330,326257
9,326660,326665
1,326860,326870
5,327120,327075
7,327260,327280
3,327480,327486
11,327700,327691
2,327890,327896
12,328120,328101
4,328270,328307
10,328540,328512
6,328700,328717
8,328920,328922
9,329100,329128
1,329530,329333
5,329560,329538
7,329740,329744
11,329950,329949
3,330130,330154
12,330370,330359
2,330520,330565
10,330740,330770
4,330940,330975
8,331210,331180
6,331350,331386
5,331950,331795
9,332040,331998
7,332170,332201
1,332360,332404
3,332640,332607
11,332860,332810
2,332980,333013
12,333290,333216
4,333310,333419
10,333540,333622
6,333760,333825
8,333950,334028
5,334310,334230
