Bell No,Actual Time,Ideal time from medium response Kalman Filter
12,300850,300854
3,301120,301062
10,301260,301270
2,301440,301477
8,301680,301685
4,301910,301892
6,302070,302100
1,302350,302307
9,302530,302515
11,302690,302723
7,302960,302930
12,303150,303138
5,303280,303345
10,303520,303553
3,303770,303761
8,303990,303968
2,304200,304176
6,304410,304383
4,304560,304591
9,305010,304994
1,305200,305201
7,305430,305408
11,305580,305616
5,305750,305823
12,306090,306031
3,306240,306238
10,306470,306446
2,306630,306653
8,306900,306861
4,307090,307068
6,307260,307276
1,307490,307483
9,307700,307690
7,307870,307898
5,308080,308105
11,308280,308313
3,308460,308520
12,308770,308728
2,308930,308935
10,309110,309143
4,309350,309350
8,309580,309558
6,309820,309765
9,310220,310165
1,310360,310372
5,310460,310580
7,310780,310787
3,311050,310994
11,311250,311201
2,311360,311408
12,311700,311615
4,311780,311822
10,312040,312029
6,312210,312236
8,312420,312443
9,312640,312650
5,312830,312857
1,313060,313064
7,313270,313271
11,313480,313478
3,313690,313685
12,313960,313892
2,314080,314099
10,314290,314306
4,314480,314513
8,314720,314720
6,314960,314927
5,315340,315338
9,315560,315546
7,315740,315753
1,315930,315961
3,316210,316169
11,316450,316376
2,316580,316584
12,316900,316792
4,316950,317000
10,317190,317207
6,317350,317415
8,317590,317623
5,317770,317830
9,318010,318038
1,318250,318246
7,318460,318453
3,318740,318661
2,318910,318869
11,319050,319076
4,319280,319284
12,319550,319492
6,319690,319700
10,319870,319907
8,320110,320115
9,320510,320515
5,320740,320723
7,320950,320931
1,321130,321139
2,321360,321347
3,321550,321555
4,321720,321763
11,321950,321971
6,322160,322180
12,322390,322388
8,322550,322596
10,322800,322804
5,323010,323012
9,323210,323220
7,323440,323428
2,323660,323636
1,323860,323844
3,324060,324052
11,324270,324261
4,324430,324469
12,324700,324677
6,324890,324885
10,325060,325093
8,325350,325301
9,325710,325716
5,325950,325924
2,326100,326133
7,326350,326341
3,326610,326550
1,326770,326759
4,327040,326967
11,327190,327176
6,327380,327385
12,327590,327593
8,327760,327802
10,328040,328010
9,328210,328219
2,328410,328428
5,328520,328636
7,328860,328845
1,329050,329054
3,329310,329262
4,329520,329471
6,329720,329679
11,329840,329888
8,330100,330097
12,330260,330305
10,330540,330514
2,330960,330921
9,331110,331128
7,331340,331335
5,331540,331542
3,331830,331749
1,331950,331956
6,332170,332163
4,332390,332370
8,332610,332577
11,332740,332784
10,332930,332991
12,333110,333198
9,333380,333405
2,333640,333612
5,333720,333819
7,334070,334026
3,334310,334233
6,334520,334440
1,334680,334647
4,334900,334854
11,335050,335061
8,335240,335268
12,335430,335475
10,335650,335682
2,336130,336104
9,336330,336311
7,336520,336519
5,336740,336726
6,337000,336934
3,337170,337142
4,337390,337349
1,337520,337557
8,337730,337764
11,337920,337972
10,338100,338180
12,338360,338387
2,338640,338595
7,338840,338802
9,339010,339010
6,339230,339217
5,339440,339425
3,339690,339633
1,339860,339840
4,340080,340048
8,340270,340255
10,340460,340463
11,340620,340671
12,340830,340878
7,341330,341285
2,341480,341490
6,341700,341696
9,341850,341902
3,342140,342107
5,342320,342313
4,342560,342519
1,342740,342724
10,342930,342930
8,343130,343136
12,343290,343341
11,343510,343547
2,343720,343753
7,343950,343958
9,344130,344164
6,344390,344370
5,344560,344576
3,344840,344781
4,345030,344987
10,345240,345193
1,345350,345398
8,345630,345604
11,345770,345810
12,346000,346015
7,346490,346434
2,346640,346640
6,346900,346845
9,347030,347051
3,347290,347257
5,347460,347463
10,347620,347668
4,347850,347874
8,348070,348080
1,348280,348285
12,348440,348491
11,348680,348697
7,348930,348902
6,349140,349108
2,349320,349314
3,349580,349519
9,349720,349725
10,349950,349931
5,350120,350137
4,350350,350342
1,350550,350548
8,350760,350754
11,350920,350959
12,351160,351165
